// image  001
-0.0,-157.07417,282.6878
-0.0,-157.07417,281.6878
-0.0,-157.07417,280.6878
-0.0,-157.07417,279.6878
-0.0,-157.07417,278.6878
-0.0,-157.07417,275.6878
-0.0,-155.85654,275.3825
-0.0,-155.85654,274.3825
-0.0,-157.07417,272.6878
-0.0,-157.07417,271.6878
-0.0,-157.07417,270.6878
-0.0,-157.07417,269.6878
-0.0,-157.07417,268.6878
-0.0,-157.07417,267.6878
-0.0,-157.07417,266.6878
-0.0,-157.07417,265.6878
-0.0,-157.07417,264.6878
-0.0,-157.07417,263.6878
-0.0,-157.07417,262.6878
-0.0,-157.07417,261.6878
-0.0,-157.07417,260.6878
-0.0,-157.07417,259.6878
-0.0,-157.07417,258.6878
-0.0,-157.07417,257.6878
-0.0,-157.07417,229.6878
-0.0,-157.07417,228.6878
-0.0,-157.07417,227.6878
-0.0,-157.07417,226.6878
-0.0,-157.07417,225.6878
-0.0,-157.07417,224.6878
-0.0,-157.07417,223.6878
-0.0,-157.07417,222.6878
-0.0,-157.07417,211.6878
-0.0,-155.85654,211.3825
-0.0,-155.85654,210.3825
-0.0,-155.85654,209.3825
-0.0,-155.85654,208.3825
-0.0,-157.07417,206.6878
-0.0,-157.07417,205.6878
-0.0,-157.07417,204.6878
-0.0,-157.07417,203.6878
-0.0,-157.07417,202.6878
-0.0,-157.07417,201.6878
-0.0,-157.07417,200.6878
-0.0,-157.07417,199.6878
-0.0,-155.85654,199.3825
-0.0,-157.07417,197.6878
-0.0,-157.07417,196.6878
-0.0,-157.07417,195.6878
-0.0,-157.07417,194.6878
-0.0,-157.07417,193.6878
-0.0,-157.07417,192.6878
-0.0,-155.85654,192.3825
-0.0,-155.85654,191.3825
-0.0,-155.85654,190.3825
-0.0,-155.85654,189.3825
-0.0,-155.85654,188.3825
-0.0,-155.85654,187.3825
-0.0,-155.85654,186.3825
-0.0,-155.85654,185.3825
-0.0,-155.85654,184.3825
-0.0,-155.85654,183.3825
-0.0,-155.85654,182.3825
-0.0,-155.85654,181.3825
-0.0,-155.85654,180.3825
-0.0,-155.85654,179.3825
-0.0,-155.85654,178.3825
-0.0,-155.85654,177.3825
-0.0,-155.85654,176.3825
-0.0,-155.85654,175.3825
-0.0,-155.85654,174.3825
-0.0,-155.85654,173.3825
-0.0,-155.85654,172.3825
-0.0,-155.85654,171.3825
-0.0,-155.85654,170.3825
-0.0,-155.85654,169.3825
-0.0,-155.85654,168.3825
-0.0,-155.85654,167.3825
-0.0,-155.85654,166.3825
-0.0,-155.85654,165.3825
-0.0,-155.85654,164.3825
-0.0,-155.85654,163.3825
-0.0,-155.85654,162.3825
-0.0,-155.85654,161.3825
-0.0,-155.85654,160.3825
-0.0,-155.85654,159.3825
-0.0,-155.85654,158.3825
-0.0,-155.85654,157.3825
-0.0,-155.85654,156.3825
-0.0,-157.07417,154.6878
-0.0,-154.63892,147.07721
-0.0,-154.63892,146.07721
-0.0,-154.63892,145.07721
-0.0,-154.63892,144.07721
-0.0,-154.63892,143.07721
-0.0,-154.63892,142.07721
-0.0,-154.63892,141.07721
-0.0,-154.63892,140.07721
-0.0,-154.63892,139.07721
-0.0,-154.63892,138.07721
-0.0,-154.63892,137.07721
-0.0,-154.63892,136.07721
-0.0,-154.63892,135.07721
-0.0,-154.63892,134.07721
-0.0,-1.2176292,192.61058
0.0,0.0,192.3053
0.0,1.2176292,192.0
0.0,2.4352584,191.6947
0.0,2.4352584,190.6947
0.0,3.6528876,190.38942
0.0,4.870517,190.08412
0.0,4.870517,189.08412
0.0,6.088146,188.77884
0.0,7.305775,188.47354
0.0,7.305775,187.47354
0.0,7.305775,186.47354
0.0,7.305775,185.47354
0.0,7.305775,184.47354
0.0,8.523404,184.16826
0.0,8.523404,183.16826
0.0,8.523404,182.16826
0.0,8.523404,181.16826
0.0,9.741034,180.86296
0.0,9.741034,179.86296
0.0,10.958663,179.55768
0.0,10.958663,178.55768
0.0,12.176292,178.25238
0.0,13.393921,177.9471
0.0,13.393921,176.9471
0.0,14.61155,176.6418
0.0,14.61155,175.6418
0.0,17.046808,176.03122
0.0,18.264439,175.72592
0.0,20.699696,176.11534
0.0,21.917326,175.81006
0.0,21.917326,174.81006
0.0,23.134954,174.50476
0.0,23.134954,173.50476
0.0,23.134954,172.50476
0.0,18.264439,168.72592
0.0,18.264439,167.72592
0.0,18.264439,166.72592
0.0,18.264439,165.72592
0.0,18.264439,164.72592
0.0,18.264439,163.72592
0.0,18.264439,162.72592
0.0,19.482067,162.42064
0.0,19.482067,161.42064
0.0,19.482067,160.42064
0.0,19.482067,159.42064
0.0,19.482067,158.42064
0.0,19.482067,157.42064
0.0,19.482067,156.42064
0.0,20.699696,156.11534
0.0,17.046808,153.03122
0.0,15.82918,151.33652
0.0,14.61155,149.6418
0.0,14.61155,148.6418
0.0,14.61155,147.6418
0.0,14.61155,146.6418
0.0,14.61155,145.6418
0.0,14.61155,144.6418
0.0,14.61155,143.6418
0.0,14.61155,142.6418
0.0,13.393921,140.9471
0.0,14.61155,140.6418
0.0,14.61155,139.6418
0.0,14.61155,138.6418
0.0,15.82918,138.33652
0.0,17.046808,138.03122
0.0,17.046808,137.03122
0.0,17.046808,136.03122
0.0,17.046808,135.03122
0.0,17.046808,134.03122
0.0,17.046808,133.03122
0.0,17.046808,132.03122
0.0,17.046808,131.03122
0.0,17.046808,130.03122
0.0,17.046808,129.03122
0.0,17.046808,128.03122
0.0,17.046808,127.03122
0.0,17.046808,126.03122
0.0,17.046808,125.03122
0.0,17.046808,124.03122
0.0,17.046808,123.03122
0.0,17.046808,122.03122
0.0,17.046808,121.03122
0.0,15.82918,119.33651
0.0,15.82918,118.33651
0.0,14.61155,116.6418
0.0,14.61155,115.6418
0.0,14.61155,114.6418
0.0,13.393921,112.94709
0.0,6.088146,106.77884
0.0,7.305775,106.47355
0.0,7.305775,105.47355
0.0,7.305775,104.47355
0.0,7.305775,103.47355
0.0,7.305775,102.47355
0.0,13.393921,104.94709
0.0,13.393921,103.94709
0.0,13.393921,102.94709
0.0,13.393921,101.94709
0.0,13.393921,100.94709
0.0,12.176292,99.25238
0.0,12.176292,98.25238
0.0,12.176292,97.25238
0.0,12.176292,96.25238
0.0,12.176292,95.25238
0.0,13.393921,94.94709
0.0,14.61155,94.6418
0.0,17.046808,95.03122
0.0,17.046808,94.03122
0.0,17.046808,93.03122
0.0,18.264439,92.72593
0.0,17.046808,91.03122
0.0,17.046808,90.03122
0.0,17.046808,89.03122
0.0,17.046808,88.03122
0.0,17.046808,87.03122
0.0,17.046808,86.03122
0.0,17.046808,85.03122
0.0,17.046808,84.03122
0.0,17.046808,83.03122
0.0,17.046808,82.03122
0.0,17.046808,81.03122
0.0,17.046808,80.03122
0.0,17.046808,79.03122
0.0,17.046808,78.03122
0.0,17.046808,77.03122
0.0,17.046808,76.03122
0.0,17.046808,75.03122
0.0,18.264439,74.72593
0.0,18.264439,73.72593
0.0,18.264439,72.72593
0.0,18.264439,71.72593
0.0,18.264439,70.72593
0.0,18.264439,69.72593
0.0,18.264439,68.72593
0.0,18.264439,67.72593
0.0,18.264439,66.72593
0.0,18.264439,65.72593
0.0,18.264439,64.72593
0.0,18.264439,63.72593
0.0,18.264439,62.72593
0.0,18.264439,61.72593
0.0,18.264439,60.72593
0.0,17.046808,59.03122
0.0,17.046808,58.03122
0.0,17.046808,57.03122
0.0,17.046808,56.03122
0.0,15.82918,54.33651
0.0,8.523404,45.168255
0.0,8.523404,44.168255
0.0,7.305775,42.473545
0.0,7.305775,41.473545
0.0,4.870517,39.08413
0.0,4.870517,38.08413
0.0,3.6528876,36.38942
0.0,4.870517,36.08413
0.0,4.870517,35.08413
0.0,2.4352584,32.69471
0.0,2.4352584,31.69471
0.0,2.4352584,30.69471
0.0,2.4352584,29.69471
0.0,2.4352584,28.69471
0.0,2.4352584,27.69471
0.0,2.4352584,26.69471
0.0,9.741034,29.862965
0.0,9.741034,28.862965
0.0,2.4352584,23.69471
0.0,1.2176292,22.0
0.0,1.2176292,21.0
0.0,2.4352584,20.69471
0.0,2.4352584,19.69471
0.0,2.4352584,18.69471
0.0,2.4352584,17.69471
0.0,2.4352584,16.69471
0.0,2.4352584,15.694709
0.0,9.741034,9.862965
0.0,8.523404,8.168255
0.0,8.523404,7.1682553
0.0,8.523404,6.1682553
0.0,9.741034,5.8629646
0.0,9.741034,4.8629646
0.0,12.176292,5.252383
0.0,12.176292,4.252383
0.0,17.046808,6.0312204
0.0,17.046808,5.0312204
0.0,17.046808,4.0312204
0.0,18.264439,3.7259293
0.0,20.699696,4.115348
0.0,21.917326,3.8100576
0.0,21.917326,2.8100576
